ICESHR|CHE|2001|TTL_A01_02|ICESHR|18.08
ICESHR|CHE|2002|TTL_A01_02|ICESHR|17.93
ICESHR|CHE|2003|TTL_A01_02|ICESHR|18.38
ICESHR|CHE|2004|TTL_A01_02|ICESHR|18.02
ICESHR|CHE|2005|TTL_A01_02|ICESHR|19.01
ICESHR|CHE|2006|TTL_A01_02|ICESHR|19.17
ICESHR|CHE|2007|TTL_A01_02|ICESHR|19.71
ICESHR|CHE|2008|TTL_A01_02|ICESHR|18.92
ICESHR|CHE|2009|TTL_A01_02|ICESHR|19.25
ICESHR|CHE|2010|TTL_A01_02|ICESHR|19.92
ICESHR|CHE|2011|TTL_A01_02|ICESHR|20.28
ICESHR|CHE|2012|TTL_A01_02|ICESHR|21.3
ICESHR|CHE|2013|TTL_A01_02|ICESHR|21.84
ICESHR|CHE|2014|TTL_A01_02|ICESHR|19.51
ICESHR|CHE|2015|TTL_A01_02|ICESHR|19.81
ICESHR|CHE|2016|TTL_A01_02|ICESHR|20.43
ICESHR|CHE|2017|TTL_A01_02|ICESHR|19.63
ICESHR|CHE|2018|TTL_A01_02|ICESHR|19.96
ICESHR|CHE|2019|TTL_A01_02|ICESHR|19.45
ICESHR|CHE|2020|TTL_A01_02|ICESHR|19.22
ICESHR|CHL|1995|TTL_A01_02|ICESHR|11.23
ICESHR|CHL|1996|TTL_A01_02|ICESHR|11.9
ICESHR|CHL|1997|TTL_A01_02|ICESHR|11.74
ICESHR|CHL|1998|TTL_A01_02|ICESHR|10.51
ICESHR|CHL|1999|TTL_A01_02|ICESHR|11.74
ICESHR|CHL|2000|TTL_A01_02|ICESHR|12.49
ICESHR|CHL|2001|TTL_A01_02|ICESHR|15.61
ICESHR|CHL|2002|TTL_A01_02|ICESHR|16.21
ICESHR|CHL|2003|TTL_A01_02|ICESHR|17.4
ICESHR|CHL|2004|TTL_A01_02|ICESHR|17.69
ICESHR|CHL|2005|TTL_A01_02|ICESHR|18.09
ICESHR|CHL|2006|TTL_A01_02|ICESHR|19.1
ICESHR|CHL|2007|TTL_A01_02|ICESHR|20.04
ICESHR|CHL|2008|TTL_A01_02|ICESHR|21.06
ICESHR|CHL|2009|TTL_A01_02|ICESHR|16.2
ICESHR|CHL|2010|TTL_A01_02|ICESHR|15.35
ICESHR|CHL|2011|TTL_A01_02|ICESHR|17.45
ICESHR|CHL|2012|TTL_A01_02|ICESHR|17.9
ICESHR|CHL|2013|TTL_A01_02|ICESHR|17.97
ICESHR|CHL|2014|TTL_A01_02|ICESHR|15.89
ICESHR|CHL|2015|TTL_A01_02|ICESHR|14.53
ICESHR|CHL|2016|TTL_A01_02|ICESHR|12.03
ICESHR|CHL|2017|TTL_A01_02|ICESHR|12.46
ICESHR|CHL|2018|TTL_A01_02|ICESHR|14.89
ICESHR|CHL|2019|TTL_A01_02|ICESHR|14.14
ICESHR|CHL|2020|TTL_A01_02|ICESHR|12.86
ICESHR|CHN|1995|TTL_A01_02|ICESHR|2.14
ICESHR|CHN|1996|TTL_A01_02|ICESHR|2.4
ICESHR|CHN|1997|TTL_A01_02|ICESHR|2.97
ICESHR|CHN|1998|TTL_A01_02|ICESHR|2.86
ICESHR|CHN|1999|TTL_A01_02|ICESHR|3.79
ICESHR|CHN|2000|TTL_A01_02|ICESHR|5.47
ICESHR|CHN|2001|TTL_A01_02|ICESHR|5.16
ICESHR|CHN|2002|TTL_A01_02|ICESHR|5.44
ICESHR|CHN|2003|TTL_A01_02|ICESHR|6.26
ICESHR|CHN|2004|TTL_A01_02|ICESHR|6.72
ICESHR|CHN|2005|TTL_A01_02|ICESHR|8.57
ICESHR|CHN|2006|TTL_A01_02|ICESHR|7.61
ICESHR|CHN|2007|TTL_A01_02|ICESHR|7.48
ICESHR|CHN|2008|TTL_A01_02|ICESHR|7.25
ICESHR|CHN|2009|TTL_A01_02|ICESHR|6.04
ICESHR|CHN|2010|TTL_A01_02|ICESHR|6.83
ICESHR|CHN|2011|TTL_A01_02|ICESHR|7.99
ICESHR|CHN|2012|TTL_A01_02|ICESHR|8.01
ICESHR|CHN|2013|TTL_A01_02|ICESHR|7.87
ICESHR|CHN|2014|TTL_A01_02|ICESHR|7.68
ICESHR|CHN|2015|TTL_A01_02|ICESHR|6.56
ICESHR|CHN|2016|TTL_A01_02|ICESHR|6.49
ICESHR|CHN|2017|TTL_A01_02|ICESHR|7.59
ICESHR|CHN|2018|TTL_A01_02|ICESHR|8.44
ICESHR|CHN|2019|TTL_A01_02|ICESHR|8.11
ICESHR|CHN|2020|TTL_A01_02|ICESHR|7.81
ICESHR|CIV|1995|TTL_A01_02|ICESHR|6.58
ICESHR|CIV|1996|TTL_A01_02|ICESHR|7.54
ICESHR|CIV|1997|TTL_A01_02|ICESHR|7.44
ICESHR|CIV|1998|TTL_A01_02|ICESHR|7.4
ICESHR|CIV|1999|TTL_A01_02|ICESHR|5.8
ICESHR|CIV|2000|TTL_A01_02|ICESHR|6.82
ICESHR|CIV|2001|TTL_A01_02|ICESHR|6.75
ICESHR|CIV|2002|TTL_A01_02|ICESHR|7.63
ICESHR|CIV|2003|TTL_A01_02|ICESHR|6.85
ICESHR|CIV|2004|TTL_A01_02|ICESHR|7.87
ICESHR|CIV|2005|TTL_A01_02|ICESHR|8.93
ICESHR|CIV|2006|TTL_A01_02|ICESHR|9.72
ICESHR|CIV|2007|TTL_A01_02|ICESHR|9.44
ICESHR|CIV|2008|TTL_A01_02|ICESHR|8.98
ICESHR|CIV|2009|TTL_A01_02|ICESHR|8.93
ICESHR|CIV|2010|TTL_A01_02|ICESHR|7.77
ICESHR|CIV|2011|TTL_A01_02|ICESHR|5.25
ICESHR|CIV|2012|TTL_A01_02|ICESHR|5.45
ICESHR|CIV|2013|TTL_A01_02|ICESHR|4.17
ICESHR|CIV|2014|TTL_A01_02|ICESHR|4.02
ICESHR|CIV|2015|TTL_A01_02|ICESHR|3.75
ICESHR|CIV|2016|TTL_A01_02|ICESHR|3.42
ICESHR|CIV|2017|TTL_A01_02|ICESHR|3.6
ICESHR|CIV|2018|TTL_A01_02|ICESHR|3.54
ICESHR|CIV|2019|TTL_A01_02|ICESHR|3.49
ICESHR|CIV|2020|TTL_A01_02|ICESHR|3.22
ICESHR|CMR|1995|TTL_A01_02|ICESHR|4.29
ICESHR|CMR|1996|TTL_A01_02|ICESHR|4.84
ICESHR|CMR|1997|TTL_A01_02|ICESHR|5.9
ICESHR|CMR|1998|TTL_A01_02|ICESHR|6.13
ICESHR|CMR|1999|TTL_A01_02|ICESHR|5.85
ICESHR|CMR|2000|TTL_A01_02|ICESHR|6.02
ICESHR|CMR|2001|TTL_A01_02|ICESHR|6.51
ICESHR|CMR|2002|TTL_A01_02|ICESHR|7.12
ICESHR|CMR|2003|TTL_A01_02|ICESHR|6.49
ICESHR|CMR|2004|TTL_A01_02|ICESHR|5.84
ICESHR|CMR|2005|TTL_A01_02|ICESHR|6.25
ICESHR|CMR|2006|TTL_A01_02|ICESHR|7.32
ICESHR|CMR|2007|TTL_A01_02|ICESHR|8.04
ICESHR|CMR|2008|TTL_A01_02|ICESHR|8.12
ICESHR|CMR|2009|TTL_A01_02|ICESHR|6.86
ICESHR|CMR|2010|TTL_A01_02|ICESHR|6.37
ICESHR|CMR|2011|TTL_A01_02|ICESHR|6.53
ICESHR|CMR|2012|TTL_A01_02|ICESHR|6.76
ICESHR|CMR|2013|TTL_A01_02|ICESHR|6.53
ICESHR|CMR|2014|TTL_A01_02|ICESHR|6.23
ICESHR|CMR|2015|TTL_A01_02|ICESHR|5.8
ICESHR|CMR|2016|TTL_A01_02|ICESHR|4.8
ICESHR|CMR|2017|TTL_A01_02|ICESHR|4.41
ICESHR|CMR|2018|TTL_A01_02|ICESHR|4.45
ICESHR|CMR|2019|TTL_A01_02|ICESHR|5.07
ICESHR|CMR|2020|TTL_A01_02|ICESHR|4.69
ICESHR|COL|1995|TTL_A01_02|ICESHR|6.47
ICESHR|COL|1996|TTL_A01_02|ICESHR|7.27
ICESHR|COL|1997|TTL_A01_02|ICESHR|7.13
ICESHR|COL|1998|TTL_A01_02|ICESHR|5.54
ICESHR|COL|1999|TTL_A01_02|ICESHR|4.45
ICESHR|COL|2000|TTL_A01_02|ICESHR|8.31
ICESHR|COL|2001|TTL_A01_02|ICESHR|8.16
ICESHR|COL|2002|TTL_A01_02|ICESHR|7.95
ICESHR|COL|2003|TTL_A01_02|ICESHR|8.83
ICESHR|COL|2004|TTL_A01_02|ICESHR|8.75
ICESHR|COL|2005|TTL_A01_02|ICESHR|8.54
ICESHR|COL|2006|TTL_A01_02|ICESHR|9.05
ICESHR|COL|2007|TTL_A01_02|ICESHR|8.24
ICESHR|COL|2008|TTL_A01_02|ICESHR|9.09
ICESHR|COL|2009|TTL_A01_02|ICESHR|7.36
ICESHR|COL|2010|TTL_A01_02|ICESHR|7.02
ICESHR|COL|2011|TTL_A01_02|ICESHR|7.89
ICESHR|COL|2012|TTL_A01_02|ICESHR|8.45
ICESHR|COL|2013|TTL_A01_02|ICESHR|8.6
ICESHR|COL|2014|TTL_A01_02|ICESHR|8.88
ICESHR|COL|2015|TTL_A01_02|ICESHR|9.46
ICESHR|COL|2016|TTL_A01_02|ICESHR|8.27
ICESHR|COL|2017|TTL_A01_02|ICESHR|8.12
ICESHR|COL|2018|TTL_A01_02|ICESHR|8.24
ICESHR|COL|2019|TTL_A01_02|ICESHR|8.15
ICESHR|COL|2020|TTL_A01_02|ICESHR|7.56
ICESHR|CRI|1995|TTL_A01_02|ICESHR|11.96
ICESHR|CRI|1996|TTL_A01_02|ICESHR|14.25
ICESHR|CRI|1997|TTL_A01_02|ICESHR|13.07
ICESHR|CRI|1998|TTL_A01_02|ICESHR|12.98
ICESHR|CRI|1999|TTL_A01_02|ICESHR|14.44
ICESHR|CRI|2000|TTL_A01_02|ICESHR|16.02
ICESHR|CRI|2001|TTL_A01_02|ICESHR|15.68
ICESHR|CRI|2002|TTL_A01_02|ICESHR|14.53
ICESHR|CRI|2003|TTL_A01_02|ICESHR|14.2
ICESHR|CRI|2004|TTL_A01_02|ICESHR|14.7
ICESHR|CRI|2005|TTL_A01_02|ICESHR|15.44
ICESHR|CRI|2006|TTL_A01_02|ICESHR|15.07
ICESHR|CRI|2007|TTL_A01_02|ICESHR|15.57
ICESHR|CRI|2008|TTL_A01_02|ICESHR|18.57
ICESHR|CRI|2009|TTL_A01_02|ICESHR|14.92
ICESHR|CRI|2010|TTL_A01_02|ICESHR|15.3
ICESHR|CRI|2011|TTL_A01_02|ICESHR|17.8
ICESHR|CRI|2012|TTL_A01_02|ICESHR|18.61
ICESHR|CRI|2013|TTL_A01_02|ICESHR|17.76
ICESHR|CRI|2014|TTL_A01_02|ICESHR|17.38
ICESHR|CRI|2015|TTL_A01_02|ICESHR|14.8
ICESHR|CRI|2016|TTL_A01_02|ICESHR|14.13
