year,country,pivotal1,pivotal2,pivotal3,pivotal4,pivotal5,pivotal6
2018,MLT,16.99,19.77,12.81,44.83,8.49,15.91
2018,MMR,25.7,27.93,22.36,48.64,16.57,24.99
2018,MYS,57.07,63.63,47.22,69.51,40.64,54.81
2018,NGA,48.98,50.24,47.08,60.8,40.5,48.63
2018,NLD,69.72,76.85,59.03,79.33,53.12,67.35
2018,NOR,56.89,62.09,49.09,68.45,42.58,55.21
2018,NZL,37.67,37.73,37.59,53.65,30.91,37.66
2018,PAK,32.93,29.75,37.71,49.53,31.03,33.49
2018,PER,41.89,45.57,36.38,58.02,29.72,40.72
2018,PHL,51.11,50.95,51.34,61.23,44.93,51.14
2018,POL,63.0,66.8,57.29,71.75,51.25,61.86
2018,PRT,45.02,46.61,42.63,58.63,35.95,44.58
2018,ROU,45.91,47.49,43.54,59.15,36.87,45.47
2018,RUS,74.26,80.46,64.96,82.25,59.59,72.3
2018,SAU,68.6,74.49,59.77,77.48,53.92,66.73
2018,SEN,11.77,11.27,12.52,41.18,8.26,11.88
2018,SGP,65.67,74.1,53.02,77.18,46.7,62.68
2018,SVK,42.9,47.1,36.6,58.92,29.93,41.52
2018,SVN,31.64,35.29,26.17,52.36,20.02,30.39
2018,SWE,58.49,61.9,53.38,68.32,47.08,57.48
2018,THA,60.61,65.34,53.52,70.71,47.23,59.14
2018,TUN,23.23,22.91,23.7,46.26,17.77,23.3
2018,TUR,57.82,60.52,53.77,67.38,47.5,57.05
2018,TWN,66.32,74.11,54.63,77.19,48.41,63.63
2018,UKR,39.16,41.58,35.53,55.76,28.89,38.44
2018,USA,100.0,100.0,100.0,100.0,100.0,100.0
2018,VNM,55.26,63.32,43.18,69.29,36.5,52.29
2018,ZAF,48.8,52.49,43.27,62.18,36.6,47.66
2019,ARG,42.63,44.3,40.12,57.29,33.42,42.16
2019,AUS,68.76,72.74,62.8,76.14,57.22,67.59
2019,AUT,59.09,62.57,53.87,68.78,47.6,58.06
2019,BEL,64.73,69.2,58.03,73.49,52.05,63.37
2019,BGD,29.94,24.9,37.51,47.19,30.83,30.56
2019,BGR,33.12,36.36,28.27,52.92,21.96,32.06
2019,BLR,33.93,37.28,28.9,53.41,22.55,32.82
2019,BRA,63.79,67.53,58.18,72.27,52.21,62.68
2019,BRN,16.07,19.4,11.07,44.66,7.13,14.65
2019,CAN,74.38,76.99,70.47,79.45,65.71,73.66
2019,CHE,64.85,68.68,59.11,73.11,53.21,63.72
2019,CHL,47.58,50.08,43.82,60.7,37.15,46.85
2019,CHN,94.01,99.97,85.08,99.97,82.37,92.22
2019,CIV,18.86,20.52,16.36,45.17,11.39,18.32
2019,CMR,16.0,17.14,14.3,43.67,9.69,15.66
2019,COL,41.57,41.94,41.01,55.96,34.31,41.47
2019,CRI,23.33,22.69,24.29,46.16,18.3,23.48
2019,CYP,21.15,22.93,18.49,46.27,13.19,20.59
2019,CZE,51.94,56.36,45.32,64.64,38.69,50.54
2019,DEU,88.58,92.75,82.33,93.01,79.19,87.38
2019,DNK,52.09,57.32,44.24,65.26,37.58,50.36
2019,EGY,41.68,38.47,46.49,54.05,39.89,42.29
2019,ESP,68.31,71.16,64.03,74.95,58.57,67.5
2019,EST,23.44,26.42,18.97,47.91,13.6,22.39
2019,FIN,46.22,50.6,39.64,61.02,32.94,44.79
2019,FRA,78.9,80.92,75.88,82.63,71.8,78.36
2019,GBR,79.85,81.32,77.65,82.96,73.82,79.46
2019,GRC,40.44,41.62,38.67,55.78,31.98,40.12
2019,HKG,51.96,51.39,52.81,61.5,46.48,52.1
2019,HRV,23.36,22.84,24.14,46.23,18.17,23.48
2019,HUN,47.31,51.95,40.34,61.85,33.64,45.78
2019,IDN,59.32,62.39,54.71,68.65,48.49,58.42
2019,IND,73.44,75.55,70.28,78.31,65.49,72.87
2019,IRL,71.2,74.91,65.64,77.81,60.34,70.12
2019,ISL,14.71,16.47,12.07,43.37,7.91,14.1
2019,ISR,48.02,49.98,45.08,60.64,38.44,47.47
2019,ITA,73.31,76.26,68.88,78.87,63.93,72.48
2019,JOR,17.92,16.13,20.61,43.23,15.03,18.23
2019,JPN,81.6,84.85,76.73,85.94,72.77,80.69
2019,KAZ,40.83,48.79,28.89,59.92,22.54,37.54
2019,KHM,19.38,18.61,20.54,44.31,14.97,19.55
2019,KOR,73.82,81.06,62.97,82.75,57.41,71.44
2019,LAO,13.92,13.28,14.88,42.01,10.17,14.06
2019,LTU,30.43,33.99,25.08,51.68,19.02,29.2
2019,LUX,42.48,53.43,26.05,62.77,19.91,37.31
2019,LVA,21.53,23.11,19.16,46.35,13.77,21.04
2019,MAR,34.83,34.53,35.27,51.96,28.63,34.9
2019,MEX,70.51,71.91,68.41,75.51,63.41,70.14
2019,MLT,17.06,19.96,12.72,44.91,8.42,15.93
2019,MMR,24.76,26.88,21.58,48.13,15.88,24.08
2019,MYS,56.26,62.81,46.44,68.94,39.84,54.01
2019,NGA,50.39,50.19,50.68,60.77,44.24,50.43
2019,NLD,69.62,76.18,59.79,78.8,53.95,67.49
2019,NOR,55.07,59.18,48.91,66.48,42.39,53.8
2019,NZL,37.4,37.44,37.33,53.49,30.65,37.38
2019,PAK,30.46,27.3,35.19,48.34,28.56,30.99
2019,PER,41.4,44.36,36.96,57.33,30.29,40.49
2019,PHL,51.24,50.53,52.3,60.98,45.94,51.41
2019,POL,62.76,66.6,57.0,71.61,50.94,61.61
2019,PRT,44.39,45.73,42.37,58.12,35.68,44.02
2019,ROU,45.79,46.98,44.01,58.85,37.35,45.47
2019,RUS,73.8,79.41,65.39,81.39,60.06,72.06
2019,SAU,67.76,72.26,61.01,75.78,55.27,66.4
2019,SEN,11.92,11.41,12.68,41.23,8.39,12.03
2019,SGP,65.76,74.02,53.36,77.12,47.06,62.85
2019,SVK,41.89,45.43,36.57,57.94,29.91,40.76
2019,SVN,31.08,34.36,26.17,51.87,20.02,29.99
2019,SWE,57.89,61.45,52.55,68.01,46.2,56.83
2019,THA,60.06,64.66,53.15,70.23,46.84,58.62
2019,TUN,22.07,21.5,22.93,45.61,17.08,22.2
2019,TUR,56.61,59.8,51.83,66.9,45.45,55.67
2019,TWN,65.92,72.83,55.56,76.21,49.4,63.61
2019,UKR,39.86,41.9,36.8,55.93,30.13,39.27
2019,USA,100.0,100.0,100.0,100.0,100.0,100.0
2019,VNM,56.17,63.91,44.55,69.7,37.9,53.36
2019,ZAF,47.95,51.44,42.71,61.53,36.03,46.87
2020,ARG,40.0,40.9,38.66,55.38,31.97,39.76
2020,AUS,68.83,72.43,63.44,75.9,57.92,67.79
2020,AUT,58.28,60.78,54.52,67.56,48.29,57.56
2020,BEL,64.46,68.01,59.13,72.62,53.23,63.41
2020,BGD,30.82,24.88,39.72,47.18,33.02,31.44
2020,BGR,32.25,34.71,28.56,52.05,22.23,31.49
2020,BLR,32.76,35.14,29.19,52.28,22.82,32.03
2020,BRA,62.83,66.12,57.9,71.26,51.91,61.87
2020,BRN,15.21,17.76,11.38,43.94,7.37,14.22
2020,CAN,72.74,74.51,70.09,77.5,65.28,72.27
2020,CHE,65.14,67.51,61.58,72.26,55.89,64.48
2020,CHL,47.32,50.3,42.84,60.84,36.16,46.42
2020,CHN,93.81,100.0,84.52,100.0,81.72,91.93
2020,CIV,18.94,19.57,18.0,44.74,12.77,18.77
2020,CMR,15.92,15.9,15.96,43.13,11.06,15.93
2020,COL,37.56,36.19,39.62,52.83,32.92,37.87
2020,CRI,23.28,22.37,24.64,46.01,18.62,23.48
2020,CYP,21.9,23.66,19.25,46.61,13.85,21.34
2020,CZE,51.57,55.2,46.12,63.89,39.51,50.46
2020,DEU,87.66,90.97,82.69,91.37,79.61,86.73
2020,DNK,52.44,56.42,46.46,64.67,39.86,51.2
2020,EGY,40.16,35.27,47.49,52.35,40.92,40.93
2020,ESP,66.38,68.71,62.88,73.13,57.31,65.73
2020,EST,23.8,26.04,20.43,47.73,14.87,23.07
2020,FIN,44.73,48.77,38.66,59.91,31.97,43.42
2020,FRA,77.67,78.56,76.33,80.7,72.32,77.44
2020,GBR,78.13,80.02,75.29,81.89,71.14,77.62
2020,GRC,39.79,39.57,40.12,54.65,33.42,39.84
2020,HKG,49.98,49.91,50.08,60.6,43.61,49.99
2020,HRV,23.97,23.64,24.47,46.6,18.47,24.05
2020,HUN,47.45,50.51,42.87,60.96,36.19,46.53
2020,IDN,57.27,60.43,52.52,67.32,46.17,56.34
2020,IND,72.57,74.41,69.81,77.42,64.97,72.07
2020,IRL,71.78,75.6,66.05,78.35,60.79,70.66
2020,ISL,12.68,13.81,10.99,42.24,7.07,12.32
2020,ISR,47.52,49.77,44.14,60.51,37.48,46.87
2020,ITA,72.11,74.48,68.56,77.48,63.57,71.46
2020,JOR,19.2,16.78,22.82,43.51,16.98,19.57
2020,JPN,80.45,82.91,76.76,84.29,72.81,79.78
2020,KAZ,38.26,44.77,28.49,57.56,22.16,35.71
2020,KHM,19.36,18.03,21.35,44.06,15.68,19.62
2020,KOR,73.05,79.67,63.11,81.6,57.56,70.91
2020,LAO,14.67,13.43,16.52,42.08,11.52,14.9
2020,LTU,30.51,33.45,26.09,51.4,19.94,29.54
2020,LUX,42.72,52.8,27.6,62.38,21.33,38.17
2020,LVA,21.56,22.82,19.67,46.22,14.21,21.19
2020,MAR,33.64,32.96,34.65,51.15,28.03,33.79
2020,MEX,68.6,69.48,67.27,73.7,62.14,68.37
2020,MLT,16.7,19.9,11.91,44.89,7.78,15.4
2020,MMR,23.76,25.36,21.35,47.41,15.68,23.27
2020,MYS,54.86,61.04,45.6,67.73,38.97,52.76
2020,NGA,44.27,41.02,49.14,55.44,42.63,44.9
2020,NLD,68.96,74.84,60.15,77.76,54.34,67.09
2020,NOR,52.56,55.47,48.2,64.06,41.65,51.71
2020,NZL,36.13,35.47,37.12,52.45,30.45,36.29
2020,PAK,31.93,27.76,38.18,48.56,31.49,32.56
2020,PER,40.02,42.37,36.49,56.2,29.83,39.32
2020,PHL,49.09,48.93,49.32,60.01,42.82,49.12
2020,POL,63.15,66.38,58.3,71.45,52.34,62.21
2020,PRT,42.88,43.63,41.76,56.91,35.07,42.68
2020,ROU,45.09,45.52,44.44,58.0,37.79,44.98
2020,RUS,70.77,75.25,64.04,78.08,58.58,69.42
2020,SAU,62.83,64.99,59.58,70.46,53.72,62.23
2020,SEN,13.14,11.34,15.83,41.21,10.95,13.4
2020,SGP,63.19,71.94,50.07,75.53,43.6,60.02
2020,SVK,41.49,44.26,37.33,57.27,30.65,40.65
2020,SVN,30.92,33.56,26.96,51.46,20.74,30.08
2020,SWE,57.37,60.27,53.03,67.21,46.71,56.53
2020,THA,59.0,63.16,52.76,69.18,46.43,57.73
2020,TUN,22.82,21.34,25.04,45.54,18.98,23.12
2020,TUR,57.22,57.54,56.75,65.4,50.67,57.14
2020,TWN,65.65,72.99,54.65,76.33,48.43,63.16
2020,UKR,38.57,41.21,34.6,55.55,27.98,37.76
2020,USA,98.49,97.49,100.0,97.52,100.0,98.74
2020,VNM,57.19,64.0,46.98,69.77,40.39,54.83
2020,ZAF,46.15,49.79,40.68,60.53,33.98,45.01
